date,item,sales,is_weekend,is_holiday,is_festival,promo_active,temperature_celsius,rainfall_mm
2022-08-25,Burger,78,0,0,0,0,22.5,0.9
2022-08-25,Pizza,48,0,0,0,0,22.5,0.9
2022-08-25,Pasta,56,0,0,0,0,22.5,0.9
2022-08-25,Salad,28,0,0,0,0,22.5,0.9
2022-08-26,Burger,78,0,0,0,0,22.5,3.1
2022-08-26,Pizza,76,0,0,0,0,22.5,3.1
2022-08-26,Pasta,43,0,0,0,0,22.5,3.1
2022-08-26,Salad,28,0,0,0,0,22.5,3.1
2022-08-27,Burger,76,1,0,0,0,24.3,17.8
2022-08-27,Pizza,70,1,0,0,0,24.3,17.8
2022-08-27,Pasta,43,1,0,0,0,24.3,17.8
2022-08-27,Salad,28,1,0,0,0,24.3,17.8
2022-08-28,Burger,88,1,0,0,0,22.0,14.7
2022-08-28,Pizza,55,1,0,0,0,22.0,14.7
2022-08-28,Pasta,49,1,0,0,0,22.0,14.7
2022-08-28,Salad,31,1,0,0,0,22.0,14.7
2022-08-29,Burger,87,0,0,0,0,24.1,0.6
2022-08-29,Pizza,53,0,0,0,0,24.1,0.6
2022-08-29,Pasta,47,0,0,0,0,24.1,0.6
2022-08-29,Salad,33,0,0,0,0,24.1,0.6
2022-08-30,Burger,53,0,0,0,0,24.6,9.1
2022-08-30,Pizza,46,0,0,0,0,24.6,9.1
2022-08-30,Pasta,30,0,0,0,0,24.6,9.1
2022-08-30,Salad,22,0,0,0,0,24.6,9.1
2022-08-31,Burger,53,0,0,0,0,23.9,8.7
2022-08-31,Pizza,44,0,0,0,0,23.9,8.7
2022-08-31,Pasta,33,0,0,0,0,23.9,8.7
2022-08-31,Salad,25,0,0,0,0,23.9,8.7
2022-09-01,Burger,65,0,0,0,0,22.2,12.3
2022-09-01,Pizza,44,0,0,0,0,22.2,12.3
2022-09-01,Pasta,32,0,0,0,0,22.2,12.3
2022-09-01,Salad,29,0,0,0,0,22.2,12.3
2022-09-02,Burger,72,0,0,0,0,22.6,8.1
2022-09-02,Pizza,64,0,0,0,0,22.6,8.1
2022-09-02,Pasta,52,0,0,0,0,22.6,8.1
2022-09-02,Salad,29,0,0,0,0,22.6,8.1
2022-09-03,Burger,81,1,0,0,0,23.0,29.4
2022-09-03,Pizza,76,1,0,0,0,23.0,29.4
2022-09-03,Pasta,54,1,0,0,0,23.0,29.4
2022-09-03,Salad,38,1,0,0,0,23.0,29.4
2022-09-04,Burger,84,1,0,0,0,24.8,14.2
2022-09-04,Pizza,59,1,0,0,0,24.8,14.2
2022-09-04,Pasta,51,1,0,0,0,24.8,14.2
2022-09-04,Salad,37,1,0,0,0,24.8,14.2
2022-09-05,Burger,71,0,0,0,0,22.7,2.2
2022-09-05,Pizza,52,0,0,0,0,22.7,2.2
2022-09-05,Pasta,60,0,0,0,0,22.7,2.2
2022-09-05,Salad,30,0,0,0,0,22.7,2.2
2022-09-06,Burger,58,0,0,0,0,22.7,18.5
2022-09-06,Pizza,42,0,0,0,0,22.7,18.5
2022-09-06,Pasta,41,0,0,0,0,22.7,18.5
2022-09-06,Salad,26,0,0,0,0,22.7,18.5
2022-09-07,Burger,58,0,0,0,0,23.3,15.9
2022-09-07,Pizza,49,0,0,0,0,23.3,15.9
2022-09-07,Pasta,36,0,0,0,0,23.3,15.9
2022-09-07,Salad,30,0,0,0,0,23.3,15.9
2022-09-08,Burger,64,0,0,0,0,23.6,12.7
2022-09-08,Pizza,43,0,0,0,0,23.6,12.7
2022-09-08,Pasta,39,0,0,0,0,23.6,12.7
2022-09-08,Salad,26,0,0,0,0,23.6,12.7
2022-09-09,Burger,71,0,0,0,0,23.0,23.6
2022-09-09,Pizza,52,0,0,0,0,23.0,23.6
2022-09-09,Pasta,41,0,0,0,0,23.0,23.6
2022-09-09,Salad,31,0,0,0,0,23.0,23.6
2022-09-10,Burger,86,1,0,0,0,24.5,11.2
2022-09-10,Pizza,86,1,0,0,0,24.5,11.2
2022-09-10,Pasta,59,1,0,0,0,24.5,11.2
2022-09-10,Salad,30,1,0,0,0,24.5,11.2
2022-09-11,Burger,97,1,0,0,0,23.1,7.1
2022-09-11,Pizza,76,1,0,0,0,23.1,7.1
2022-09-11,Pasta,64,1,0,0,0,23.1,7.1
2022-09-11,Salad,41,1,0,0,0,23.1,7.1
2022-09-12,Burger,74,0,0,0,0,22.8,0.1
2022-09-12,Pizza,75,0,0,0,0,22.8,0.1
2022-09-12,Pasta,48,0,0,0,0,22.8,0.1
2022-09-12,Salad,41,0,0,0,0,22.8,0.1
2022-09-13,Burger,94,0,0,0,0,22.5,1.9
2022-09-13,Pizza,68,0,0,0,0,22.5,1.9
2022-09-13,Pasta,44,0,0,0,0,22.5,1.9
2022-09-13,Salad,36,0,0,0,0,22.5,1.9
2022-09-14,Burger,63,0,0,0,0,24.4,6.9
2022-09-14,Pizza,47,0,0,0,0,24.4,6.9
2022-09-14,Pasta,37,0,0,0,0,24.4,6.9
2022-09-14,Salad,28,0,0,0,0,24.4,6.9
2022-09-15,Burger,70,0,0,0,0,22.0,17.8
2022-09-15,Pizza,46,0,0,0,0,22.0,17.8
2022-09-15,Pasta,38,0,0,0,0,22.0,17.8
2022-09-15,Salad,27,0,0,0,0,22.0,17.8
2022-09-16,Burger,56,0,0,0,0,21.3,10.1
2022-09-16,Pizza,62,0,0,0,0,21.3,10.1
2022-09-16,Pasta,41,0,0,0,0,21.3,10.1
2022-09-16,Salad,29,0,0,0,0,21.3,10.1
2022-09-17,Burger,97,1,0,0,0,22.0,5.6
2022-09-17,Pizza,85,1,0,0,0,22.0,5.6
2022-09-17,Pasta,75,1,0,0,0,22.0,5.6
2022-09-17,Salad,52,1,0,0,0,22.0,5.6
2022-09-18,Burger,92,1,0,0,0,25.5,9.6
2022-09-18,Pizza,62,1,0,0,0,25.5,9.6
2022-09-18,Pasta,55,1,0,0,0,25.5,9.6
2022-09-18,Salad,36,1,0,0,0,25.5,9.6
2022-09-19,Burger,82,0,0,0,0,24.6,0.7
2022-09-19,Pizza,65,0,0,0,0,24.6,0.7
2022-09-19,Pasta,55,0,0,0,0,24.6,0.7
2022-09-19,Salad,40,0,0,0,0,24.6,0.7
2022-09-20,Burger,83,0,0,0,0,23.1,4.9
2022-09-20,Pizza,56,0,0,0,0,23.1,4.9
2022-09-20,Pasta,41,0,0,0,0,23.1,4.9
2022-09-20,Salad,28,0,0,0,0,23.1,4.9
2022-09-21,Burger,92,0,0,0,0,22.8,2.1
2022-09-21,Pizza,69,0,0,0,0,22.8,2.1
2022-09-21,Pasta,45,0,0,0,0,22.8,2.1
2022-09-21,Salad,40,0,0,0,0,22.8,2.1
2022-09-22,Burger,87,0,0,0,0,24.5,1.1
2022-09-22,Pizza,75,0,0,0,0,24.5,1.1
2022-09-22,Pasta,50,0,0,0,0,24.5,1.1
2022-09-22,Salad,40,0,0,0,0,24.5,1.1
2022-09-23,Burger,72,0,0,0,0,20.7,7.5
2022-09-23,Pizza,55,0,0,0,0,20.7,7.5
2022-09-23,Pasta,49,0,0,0,0,20.7,7.5
2022-09-23,Salad,26,0,0,0,0,20.7,7.5
2022-09-24,Burger,113,1,0,0,0,23.4,2.6
2022-09-24,Pizza,102,1,0,0,0,23.4,2.6
2022-09-24,Pasta,70,1,0,0,0,23.4,2.6
2022-09-24,Salad,47,1,0,0,0,23.4,2.6
2022-09-25,Burger,71,1,0,0,0,23.5,13.8
2022-09-25,Pizza,46,1,0,0,0,23.5,13.8
2022-09-25,Pasta,50,1,0,0,0,23.5,13.8
2022-09-25,Salad,41,1,0,0,0,23.5,13.8
2022-09-26,Burger,57,0,0,0,0,25.0,12.3
2022-09-26,Pizza,50,0,0,0,0,25.0,12.3
2022-09-26,Pasta,33,0,0,0,0,25.0,12.3
2022-09-26,Salad,27,0,0,0,0,25.0,12.3
2022-09-27,Burger,61,0,0,0,0,22.3,9.1
2022-09-27,Pizza,49,0,0,0,0,22.3,9.1
2022-09-27,Pasta,36,0,0,0,0,22.3,9.1
2022-09-27,Salad,24,0,0,0,0,22.3,9.1
2022-09-28,Burger,81,0,0,0,0,22.7,2.7
2022-09-28,Pizza,62,0,0,0,0,22.7,2.7
2022-09-28,Pasta,57,0,0,0,0,22.7,2.7
2022-09-28,Salad,32,0,0,0,0,22.7,2.7
2022-09-29,Burger,64,0,0,0,0,23.0,0.5
2022-09-29,Pizza,74,0,0,0,0,23.0,0.5
2022-09-29,Pasta,57,0,0,0,0,23.0,0.5
2022-09-29,Salad,35,0,0,0,0,23.0,0.5
2022-09-30,Burger,72,0,0,0,0,23.1,23.5
2022-09-30,Pizza,55,0,0,0,0,23.1,23.5
2022-09-30,Pasta,40,0,0,0,0,23.1,23.5
2022-09-30,Salad,32,0,0,0,0,23.1,23.5
2022-10-01,Burger,113,1,0,0,0,21.9,27.9
2022-10-01,Pizza,74,1,0,0,0,21.9,27.9
2022-10-01,Pasta,68,1,0,0,0,21.9,27.9
2022-10-01,Salad,38,1,0,0,0,21.9,27.9
2022-10-02,Burger,320,1,1,1,0,23.6,6.6
2022-10-02,Pizza,240,1,1,1,0,23.6,6.6
2022-10-02,Pasta,195,1,1,1,0,23.6,6.6
2022-10-02,Salad,133,1,1,1,0,23.6,6.6
2022-10-03,Burger,178,0,0,1,0,22.3,2.0
2022-10-03,Pizza,158,0,0,1,0,22.3,2.0
2022-10-03,Pasta,99,0,0,1,0,22.3,2.0
2022-10-03,Salad,74,0,0,1,0,22.3,2.0
2022-10-04,Burger,195,0,0,1,0,23.5,0.5
2022-10-04,Pizza,154,0,0,1,0,23.5,0.5
2022-10-04,Pasta,135,0,0,1,0,23.5,0.5
2022-10-04,Salad,78,0,0,1,0,23.5,0.5
2022-10-05,Burger,267,0,1,1,0,22.0,4.6
2022-10-05,Pizza,227,0,1,1,0,22.0,4.6
2022-10-05,Pasta,124,0,1,1,0,22.0,4.6
2022-10-05,Salad,97,0,1,1,0,22.0,4.6
2022-10-06,Burger,122,0,0,0,0,23.7,0.5
2022-10-06,Pizza,94,0,0,0,0,23.7,0.5
2022-10-06,Pasta,64,0,0,0,0,23.7,0.5
2022-10-06,Salad,41,0,0,0,0,23.7,0.5
2022-10-07,Burger,77,0,0,0,0,22.9,10.8
2022-10-07,Pizza,62,0,0,0,0,22.9,10.8
2022-10-07,Pasta,49,0,0,0,0,22.9,10.8
2022-10-07,Salad,32,0,0,0,0,22.9,10.8
2022-10-08,Burger,165,1,0,0,0,23.1,1.6
2022-10-08,Pizza,111,1,0,0,0,23.1,1.6
2022-10-08,Pasta,94,1,0,0,0,23.1,1.6
2022-10-08,Salad,63,1,0,0,0,23.1,1.6
2022-10-09,Burger,106,1,0,0,0,23.0,10.3
2022-10-09,Pizza,78,1,0,0,0,23.0,10.3
2022-10-09,Pasta,60,1,0,0,0,23.0,10.3
2022-10-09,Salad,55,1,0,0,0,23.0,10.3
2022-10-10,Burger,66,0,0,0,0,23.4,12.1
2022-10-10,Pizza,66,0,0,0,0,23.4,12.1
2022-10-10,Pasta,42,0,0,0,0,23.4,12.1
2022-10-10,Salad,25,0,0,0,0,23.4,12.1
2022-10-11,Burger,85,0,0,0,0,23.2,11.0
2022-10-11,Pizza,65,0,0,0,0,23.2,11.0
2022-10-11,Pasta,43,0,0,0,0,23.2,11.0
2022-10-11,Salad,35,0,0,0,0,23.2,11.0
2022-10-12,Burger,108,0,0,0,0,23.1,1.2
2022-10-12,Pizza,89,0,0,0,0,23.1,1.2
2022-10-12,Pasta,66,0,0,0,0,23.1,1.2
2022-10-12,Salad,46,0,0,0,0,23.1,1.2
2022-10-13,Burger,70,0,0,0,0,22.5,16.6
2022-10-13,Pizza,56,0,0,0,0,22.5,16.6
2022-10-13,Pasta,41,0,0,0,0,22.5,16.6
2022-10-13,Salad,32,0,0,0,0,22.5,16.6
2022-10-14,Burger,104,0,0,0,0,25.5,0.6
2022-10-14,Pizza,96,0,0,0,0,25.5,0.6
2022-10-14,Pasta,73,0,0,0,0,25.5,0.6
2022-10-14,Salad,55,0,0,0,0,25.5,0.6
2022-10-15,Burger,118,1,0,0,0,23.0,3.8
2022-10-15,Pizza,112,1,0,0,0,23.0,3.8
2022-10-15,Pasta,82,1,0,0,0,23.0,3.8
2022-10-15,Salad,62,1,0,0,0,23.0,3.8
2022-10-16,Burger,129,1,0,0,0,24.4,8.9
2022-10-16,Pizza,76,1,0,0,0,24.4,8.9
2022-10-16,Pasta,67,1,0,0,0,24.4,8.9
2022-10-16,Salad,46,1,0,0,0,24.4,8.9
2022-10-17,Burger,78,0,0,0,0,23.4,5.4
2022-10-17,Pizza,78,0,0,0,0,23.4,5.4
2022-10-17,Pasta,61,0,0,0,0,23.4,5.4
2022-10-17,Salad,37,0,0,0,0,23.4,5.4
2022-10-18,Burger,83,0,0,0,0,20.5,4.8
2022-10-18,Pizza,68,0,0,0,0,20.5,4.8
2022-10-18,Pasta,62,0,0,0,0,20.5,4.8
2022-10-18,Salad,38,0,0,0,0,20.5,4.8
2022-10-19,Burger,70,0,0,0,0,22.0,12.2
2022-10-19,Pizza,56,0,0,0,0,22.0,12.2
2022-10-19,Pasta,44,0,0,0,0,22.0,12.2
2022-10-19,Salad,27,0,0,0,0,22.0,12.2
2022-10-20,Burger,78,0,0,0,0,24.9,7.4
2022-10-20,Pizza,55,0,0,0,0,24.9,7.4
2022-10-20,Pasta,56,0,0,0,0,24.9,7.4
2022-10-20,Salad,35,0,0,0,0,24.9,7.4
2022-10-21,Burger,75,0,0,0,0,24.5,27.1
2022-10-21,Pizza,70,0,0,0,0,24.5,27.1
2022-10-21,Pasta,45,0,0,0,0,24.5,27.1
2022-10-21,Salad,41,0,0,0,0,24.5,27.1
2022-10-22,Burger,147,1,0,0,0,22.4,1.3
2022-10-22,Pizza,112,1,0,0,0,22.4,1.3
2022-10-22,Pasta,96,1,0,0,0,22.4,1.3
2022-10-22,Salad,58,1,0,0,0,22.4,1.3
2022-10-23,Burger,111,1,0,0,0,23.9,7.2
2022-10-23,Pizza,106,1,0,0,0,23.9,7.2
2022-10-23,Pasta,61,1,0,0,0,23.9,7.2
2022-10-23,Salad,44,1,0,0,0,23.9,7.2
2022-10-24,Burger,212,0,1,1,0,23.6,14.3
2022-10-24,Pizza,182,0,1,1,0,23.6,14.3
2022-10-24,Pasta,139,0,1,1,0,23.6,14.3
2022-10-24,Salad,79,0,1,1,0,23.6,14.3
2022-10-25,Burger,139,0,0,1,0,24.0,16.6
2022-10-25,Pizza,126,0,0,1,0,24.0,16.6
2022-10-25,Pasta,80,0,0,1,0,24.0,16.6
2022-10-25,Salad,51,0,0,1,0,24.0,16.6
2022-10-26,Burger,154,0,0,1,0,24.3,5.5
2022-10-26,Pizza,130,0,0,1,0,24.3,5.5
2022-10-26,Pasta,96,0,0,1,0,24.3,5.5
2022-10-26,Salad,67,0,0,1,0,24.3,5.5
2022-10-27,Burger,106,0,0,0,0,21.9,0.3
2022-10-27,Pizza,85,0,0,0,0,21.9,0.3
2022-10-27,Pasta,70,0,0,0,0,21.9,0.3
2022-10-27,Salad,41,0,0,0,0,21.9,0.3
2022-10-28,Burger,82,0,0,0,0,23.6,9.8
2022-10-28,Pizza,74,0,0,0,0,23.6,9.8
2022-10-28,Pasta,50,0,0,0,0,23.6,9.8
2022-10-28,Salad,39,0,0,0,0,23.6,9.8
2022-10-29,Burger,152,1,0,0,0,22.5,0.8
2022-10-29,Pizza,141,1,0,0,0,22.5,0.8
2022-10-29,Pasta,90,1,0,0,0,22.5,0.8
2022-10-29,Salad,60,1,0,0,0,22.5,0.8
2022-10-30,Burger,125,1,0,0,0,23.0,2.5
2022-10-30,Pizza,88,1,0,0,0,23.0,2.5
2022-10-30,Pasta,88,1,0,0,0,23.0,2.5
2022-10-30,Salad,61,1,0,0,0,23.0,2.5
2022-10-31,Burger,112,0,0,0,0,22.0,0.3
2022-10-31,Pizza,98,0,0,0,0,22.0,0.3
2022-10-31,Pasta,64,0,0,0,0,22.0,0.3
2022-10-31,Salad,42,0,0,0,0,22.0,0.3
2022-11-01,Burger,132,0,0,0,1,21.6,0.2
2022-11-01,Pizza,99,0,0,0,1,21.6,0.2
2022-11-01,Pasta,84,0,0,0,1,21.6,0.2
2022-11-01,Salad,51,0,0,0,1,21.6,0.2
2022-11-02,Burger,102,0,0,0,1,22.3,5.3
2022-11-02,Pizza,89,0,0,0,1,22.3,5.3
2022-11-02,Pasta,46,0,0,0,1,22.3,5.3
2022-11-02,Salad,45,0,0,0,1,22.3,5.3
2022-11-03,Burger,84,0,0,0,1,20.7,4.5
2022-11-03,Pizza,91,0,0,0,1,20.7,4.5
2022-11-03,Pasta,67,0,0,0,1,20.7,4.5
2022-11-03,Salad,51,0,0,0,1,20.7,4.5
2022-11-04,Burger,145,0,0,0,1,20.2,3.0
2022-11-04,Pizza,108,0,0,0,1,20.2,3.0
2022-11-04,Pasta,80,0,0,0,1,20.2,3.0
2022-11-04,Salad,43,0,0,0,1,20.2,3.0
2022-11-05,Burger,148,1,0,0,1,21.2,2.0
2022-11-05,Pizza,137,1,0,0,1,21.2,2.0
2022-11-05,Pasta,105,1,0,0,1,21.2,2.0
2022-11-05,Salad,78,1,0,0,1,21.2,2.0
2022-11-06,Burger,141,1,0,0,1,22.2,2.1
2022-11-06,Pizza,125,1,0,0,1,22.2,2.1
2022-11-06,Pasta,88,1,0,0,1,22.2,2.1
2022-11-06,Salad,55,1,0,0,1,22.2,2.1
2022-11-07,Burger,117,0,0,0,1,20.8,0.5
2022-11-07,Pizza,93,0,0,0,1,20.8,0.5
2022-11-07,Pasta,59,0,0,0,1,20.8,0.5
2022-11-07,Salad,51,0,0,0,1,20.8,0.5
2022-11-08,Burger,149,0,1,0,0,20.0,1.0
2022-11-08,Pizza,102,0,1,0,0,20.0,1.0
2022-11-08,Pasta,92,0,1,0,0,20.0,1.0
2022-11-08,Salad,56,0,1,0,0,20.0,1.0
2022-11-09,Burger,101,0,0,0,0,21.9,2.2
2022-11-09,Pizza,75,0,0,0,0,21.9,2.2
2022-11-09,Pasta,55,0,0,0,0,21.9,2.2
2022-11-09,Salad,34,0,0,0,0,21.9,2.2
2022-11-10,Burger,84,0,0,0,0,21.3,2.9
2022-11-10,Pizza,65,0,0,0,0,21.3,2.9
2022-11-10,Pasta,61,0,0,0,0,21.3,2.9
2022-11-10,Salad,36,0,0,0,0,21.3,2.9
2022-11-11,Burger,76,0,0,0,0,23.8,14.8
2022-11-11,Pizza,60,0,0,0,0,23.8,14.8
2022-11-11,Pasta,45,0,0,0,0,23.8,14.8
2022-11-11,Salad,28,0,0,0,0,23.8,14.8
2022-11-12,Burger,135,1,0,0,0,19.3,1.6
2022-11-12,Pizza,112,1,0,0,0,19.3,1.6
2022-11-12,Pasta,72,1,0,0,0,19.3,1.6
2022-11-12,Salad,58,1,0,0,0,19.3,1.6
2022-11-13,Burger,127,1,0,0,0,20.9,0.9
2022-11-13,Pizza,103,1,0,0,0,20.9,0.9
2022-11-13,Pasta,75,1,0,0,0,20.9,0.9
2022-11-13,Salad,48,1,0,0,0,20.9,0.9
2022-11-14,Burger,71,0,0,0,0,21.9,1.5
2022-11-14,Pizza,68,0,0,0,0,21.9,1.5
2022-11-14,Pasta,56,0,0,0,0,21.9,1.5
2022-11-14,Salad,34,0,0,0,0,21.9,1.5
2022-11-15,Burger,95,0,0,0,0,21.3,0.3
2022-11-15,Pizza,80,0,0,0,0,21.3,0.3
2022-11-15,Pasta,59,0,0,0,0,21.3,0.3
2022-11-15,Salad,44,0,0,0,0,21.3,0.3
2022-11-16,Burger,91,0,0,0,0,22.9,1.3
2022-11-16,Pizza,74,0,0,0,0,22.9,1.3
2022-11-16,Pasta,62,0,0,0,0,22.9,1.3
2022-11-16,Salad,40,0,0,0,0,22.9,1.3
2022-11-17,Burger,86,0,0,0,0,22.6,3.9
2022-11-17,Pizza,69,0,0,0,0,22.6,3.9
2022-11-17,Pasta,49,0,0,0,0,22.6,3.9
2022-11-17,Salad,30,0,0,0,0,22.6,3.9
2022-11-18,Burger,97,0,0,0,0,20.7,2.0
2022-11-18,Pizza,84,0,0,0,0,20.7,2.0
2022-11-18,Pasta,67,0,0,0,0,20.7,2.0
2022-11-18,Salad,38,0,0,0,0,20.7,2.0
2022-11-19,Burger,114,1,0,0,0,23.0,3.2
2022-11-19,Pizza,106,1,0,0,0,23.0,3.2
2022-11-19,Pasta,85,1,0,0,0,23.0,3.2
2022-11-19,Salad,64,1,0,0,0,23.0,3.2
2022-11-20,Burger,137,1,0,0,0,20.6,1.0
2022-11-20,Pizza,95,1,0,0,0,20.6,1.0
2022-11-20,Pasta,91,1,0,0,0,20.6,1.0
2022-11-20,Salad,50,1,0,0,0,20.6,1.0
2022-11-21,Burger,76,0,0,0,0,21.8,7.5
2022-11-21,Pizza,49,0,0,0,0,21.8,7.5
2022-11-21,Pasta,43,0,0,0,0,21.8,7.5
2022-11-21,Salad,25,0,0,0,0,21.8,7.5
2022-11-22,Burger,96,0,0,0,0,22.9,2.8
2022-11-22,Pizza,79,0,0,0,0,22.9,2.8
2022-11-22,Pasta,49,0,0,0,0,22.9,2.8
2022-11-22,Salad,36,0,0,0,0,22.9,2.8
2022-11-23,Burger,75,0,0,0,0,20.2,6.6
2022-11-23,Pizza,56,0,0,0,0,20.2,6.6
2022-11-23,Pasta,47,0,0,0,0,20.2,6.6
2022-11-23,Salad,31,0,0,0,0,20.2,6.6
2022-11-24,Burger,82,0,0,0,0,21.3,3.0
2022-11-24,Pizza,69,0,0,0,0,21.3,3.0
2022-11-24,Pasta,46,0,0,0,0,21.3,3.0
2022-11-24,Salad,33,0,0,0,0,21.3,3.0
2022-11-25,Burger,122,0,0,0,0,22.7,1.4
2022-11-25,Pizza,102,0,0,0,0,22.7,1.4
2022-11-25,Pasta,63,0,0,0,0,22.7,1.4
2022-11-25,Salad,45,0,0,0,0,22.7,1.4
2022-11-26,Burger,146,1,0,0,0,20.1,0.1
2022-11-26,Pizza,112,1,0,0,0,20.1,0.1
2022-11-26,Pasta,85,1,0,0,0,20.1,0.1
2022-11-26,Salad,56,1,0,0,0,20.1,0.1
2022-11-27,Burger,122,1,0,0,0,21.4,0.5
2022-11-27,Pizza,84,1,0,0,0,21.4,0.5
2022-11-27,Pasta,78,1,0,0,0,21.4,0.5
2022-11-27,Salad,53,1,0,0,0,21.4,0.5
2022-11-28,Burger,86,0,0,0,0,21.8,6.6
2022-11-28,Pizza,64,0,0,0,0,21.8,6.6
2022-11-28,Pasta,48,0,0,0,0,21.8,6.6
2022-11-28,Salad,34,0,0,0,0,21.8,6.6
2022-11-29,Burger,79,0,0,0,0,19.6,2.3
2022-11-29,Pizza,73,0,0,0,0,19.6,2.3
2022-11-29,Pasta,51,0,0,0,0,19.6,2.3
2022-11-29,Salad,42,0,0,0,0,19.6,2.3
2022-11-30,Burger,65,0,0,0,0,21.8,5.4
2022-11-30,Pizza,61,0,0,0,0,21.8,5.4
2022-11-30,Pasta,47,0,0,0,0,21.8,5.4
2022-11-30,Salad,31,0,0,0,0,21.8,5.4
2022-12-01,Burger,107,0,0,0,0,19.8,0.2
2022-12-01,Pizza,92,0,0,0,0,19.8,0.2
2022-12-01,Pasta,76,0,0,0,0,19.8,0.2
2022-12-01,Salad,50,0,0,0,0,19.8,0.2
2022-12-02,Burger,157,0,0,0,0,17.8,0.1
2022-12-02,Pizza,96,0,0,0,0,17.8,0.1
2022-12-02,Pasta,63,0,0,0,0,17.8,0.1
2022-12-02,Salad,50,0,0,0,0,17.8,0.1
2022-12-03,Burger,193,1,0,0,0,21.3,0.5
2022-12-03,Pizza,125,1,0,0,0,21.3,0.5
2022-12-03,Pasta,90,1,0,0,0,21.3,0.5
2022-12-03,Salad,67,1,0,0,0,21.3,0.5
2022-12-04,Burger,155,1,0,0,0,19.3,0.4
2022-12-04,Pizza,128,1,0,0,0,19.3,0.4
2022-12-04,Pasta,108,1,0,0,0,19.3,0.4
2022-12-04,Salad,62,1,0,0,0,19.3,0.4
2022-12-05,Burger,108,0,0,0,0,20.4,0.1
2022-12-05,Pizza,85,0,0,0,0,20.4,0.1
2022-12-05,Pasta,79,0,0,0,0,20.4,0.1
2022-12-05,Salad,46,0,0,0,0,20.4,0.1
2022-12-06,Burger,118,0,0,0,0,18.6,2.0
2022-12-06,Pizza,86,0,0,0,0,18.6,2.0
2022-12-06,Pasta,57,0,0,0,0,18.6,2.0
2022-12-06,Salad,48,0,0,0,0,18.6,2.0
2022-12-07,Burger,104,0,0,0,0,18.9,0.7
2022-12-07,Pizza,92,0,0,0,0,18.9,0.7
2022-12-07,Pasta,54,0,0,0,0,18.9,0.7
2022-12-07,Salad,57,0,0,0,0,18.9,0.7
2022-12-08,Burger,109,0,0,0,0,19.7,1.0
2022-12-08,Pizza,92,0,0,0,0,19.7,1.0
2022-12-08,Pasta,75,0,0,0,0,19.7,1.0
2022-12-08,Salad,48,0,0,0,0,19.7,1.0
2022-12-09,Burger,131,0,0,0,0,20.7,0.1
2022-12-09,Pizza,118,0,0,0,0,20.7,0.1
2022-12-09,Pasta,81,0,0,0,0,20.7,0.1
2022-12-09,Salad,53,0,0,0,0,20.7,0.1
2022-12-10,Burger,173,1,0,0,0,21.2,0.4
2022-12-10,Pizza,135,1,0,0,0,21.2,0.4
2022-12-10,Pasta,103,1,0,0,0,21.2,0.4
2022-12-10,Salad,65,1,0,0,0,21.2,0.4
2022-12-11,Burger,165,1,0,0,0,21.3,0.6
2022-12-11,Pizza,117,1,0,0,0,21.3,0.6
2022-12-11,Pasta,89,1,0,0,0,21.3,0.6
2022-12-11,Salad,70,1,0,0,0,21.3,0.6
2022-12-12,Burger,123,0,0,0,0,19.4,0.2
2022-12-12,Pizza,96,0,0,0,0,19.4,0.2
2022-12-12,Pasta,78,0,0,0,0,19.4,0.2
2022-12-12,Salad,48,0,0,0,0,19.4,0.2
2022-12-13,Burger,116,0,0,0,0,19.2,0.7
2022-12-13,Pizza,96,0,0,0,0,19.2,0.7
2022-12-13,Pasta,80,0,0,0,0,19.2,0.7
2022-12-13,Salad,47,0,0,0,0,19.2,0.7
2022-12-14,Burger,111,0,0,0,0,20.5,0.5
2022-12-14,Pizza,83,0,0,0,0,20.5,0.5
2022-12-14,Pasta,70,0,0,0,0,20.5,0.5
2022-12-14,Salad,43,0,0,0,0,20.5,0.5
2022-12-15,Burger,111,0,0,0,0,19.2,0.2
2022-12-15,Pizza,92,0,0,0,0,19.2,0.2
2022-12-15,Pasta,72,0,0,0,0,19.2,0.2
2022-12-15,Salad,46,0,0,0,0,19.2,0.2
2022-12-16,Burger,130,0,0,0,0,20.7,0.2
2022-12-16,Pizza,97,0,0,0,0,20.7,0.2
2022-12-16,Pasta,89,0,0,0,0,20.7,0.2
2022-12-16,Salad,59,0,0,0,0,20.7,0.2
2022-12-17,Burger,152,1,0,0,0,18.1,0.1
2022-12-17,Pizza,145,1,0,0,0,18.1,0.1
2022-12-17,Pasta,101,1,0,0,0,18.1,0.1
2022-12-17,Salad,64,1,0,0,0,18.1,0.1
2022-12-18,Burger,144,1,0,0,0,20.8,1.2
2022-12-18,Pizza,96,1,0,0,0,20.8,1.2
2022-12-18,Pasta,101,1,0,0,0,20.8,1.2
2022-12-18,Salad,54,1,0,0,0,20.8,1.2
2022-12-19,Burger,116,0,0,0,0,20.1,0.2
2022-12-19,Pizza,84,0,0,0,0,20.1,0.2
2022-12-19,Pasta,75,0,0,0,0,20.1,0.2
2022-12-19,Salad,46,0,0,0,0,20.1,0.2
2022-12-20,Burger,166,0,0,0,1,21.2,0.3
2022-12-20,Pizza,129,0,0,0,1,21.2,0.3
2022-12-20,Pasta,92,0,0,0,1,21.2,0.3
2022-12-20,Salad,56,0,0,0,1,21.2,0.3
2022-12-21,Burger,125,0,0,0,1,21.0,0.9
